EVID ID,Filename,Date Formatted,Subject,Message ID,Domain,Email Address,File Size (KB),SHA256,SHA512,file_category,Raw URL,storage_path,ID,file_number,Modified (A),Modified (B),Fully detail clean OCR
100111,"250704 - Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123 - 5m7PnjqaSFSHO6OsrY20JQ@geopod-ismtpd-9.pdf",2025-07-04,"Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123",5m7PnjqaSFSHO6OsrY20JQ@geopod-ismtpd-9,geopod-ismtpd-9,5m7PnjqaSFSHO6OsrY20JQ@geopod-ismtpd-9,0,ce26812ac29f68106eda80f4f16d402c20cf9a48134391e5635a80719611ada3,37deacbe9bab66dec604f16c3b341082c081fbf450d71c5e9227add1e2ff348114b79873429ceb3443617a70eb008beb49e41543b6b7cd1edf16b318bee73b32,Document,,Root,200111,5111,2025-11-12T03:28:05,2025-11-12T03:28:05,"Document filename: '250704 - Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123 - 5m7PnjqaSFSHO6OsrY20JQ@geopod-ismtpd-9.pdf'; Document date: 2025-07-04; Subject: Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123; Categorized as: Document; Email Message ID: 5m7PnjqaSFSHO6OsrY20JQ@geopod-ismtpd-9; Email address: 5m7PnjqaSFSHO6OsrY20JQ@geopod-ismtpd-9; Email domain: geopod-ismtpd-9; SHA256 hash: ce26812ac29f68106eda80f4f16d402c20cf9a48134391e5635a80719611ada3; SHA512 hash: 37deacbe9bab66dec604f16c3b341082c081fbf450d71c5e9227add1e2ff348114b79873429ceb3443617a70eb008beb49e41543b6b7cd1edf16b318bee73b32; Storage location: Root; Evidence ID: 100111; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules"
100112,"250704 - Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123 - CAAV=8vsuH4ugfx=+-gEFfAMNdnroimuOW7iPQ7anxzjP-1hO=Q@mail.gmail.com.pdf",2025-07-04,"Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123 - CAAV=8vsuH4ugfx=+-gEFfAMNdnroimuOW7iPQ7anxzjP-1hO=Q@mail.gmail.com",,,,0,7742846b6da32d39f71fe0872501f723a9e84af8c034d2c49f36d0bb31faaaf7,d22329b9b513164fb672b981c32c51db6d35619e8096d628263927ba4959205716730250291cb48ca1966951c5829d9b82a700b7c830a009b56cbf504fa799e8,Document,,Root,200112,5112,2025-11-12T03:28:05,2025-11-12T03:28:05,"Document filename: '250704 - Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123 - CAAV=8vsuH4ugfx=+-gEFfAMNdnroimuOW7iPQ7anxzjP-1hO=Q@mail.gmail.com.pdf'; Document date: 2025-07-04; Subject: Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123 - CAAV=8vsuH4ugfx=+-gEFfAMNdnroimuOW7iPQ7anxzjP-1hO=Q@mail.gmail.com; Categorized as: Document; SHA256 hash: 7742846b6da32d39f71fe0872501f723a9e84af8c034d2c49f36d0bb31faaaf7; SHA512 hash: d22329b9b513164fb672b981c32c51db6d35619e8096d628263927ba4959205716730250291cb48ca1966951c5829d9b82a700b7c830a009b56cbf504fa799e8; Storage location: Root; Evidence ID: 100112; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules"
100113,"250704 - Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123 - CAAV=8vvt8hWm1o45QGHR7yPT6RUHap1hHodqNLhMiB+i1qH+kA@mail.gmail.com.pdf",2025-07-04,"Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123",CAAV=8vvt8hWm1o45QGHR7yPT6RUHap1hHodqNLhMiB+i1qH+kA@mail.gmail.com,mail.gmail.com,CAAV=8vvt8hWm1o45QGHR7yPT6RUHap1hHodqNLhMiB+i1qH+kA@mail.gmail.com,0,4eaf186e539259b280b19c7fa4ea558f6723858530646a9f3bca86707f58a7a1,405d51398f2de49ffacc94a1096b4151e5dfdd2481e9bf7444d9d3a626247fdb68be2619a9e9cc1e20157bf80764843c27a8bf2d636353961fb3810596d92eee,Document,,Root,200113,5113,2025-11-12T03:28:05,2025-11-12T03:28:05,"Document filename: '250704 - Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123 - CAAV=8vvt8hWm1o45QGHR7yPT6RUHap1hHodqNLhMiB+i1qH+kA@mail.gmail.com.pdf'; Document date: 2025-07-04; Subject: Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123; Categorized as: Document; Email Message ID: CAAV=8vvt8hWm1o45QGHR7yPT6RUHap1hHodqNLhMiB+i1qH+kA@mail.gmail.com; Email address: CAAV=8vvt8hWm1o45QGHR7yPT6RUHap1hHodqNLhMiB+i1qH+kA@mail.gmail.com; Email domain: mail.gmail.com; SHA256 hash: 4eaf186e539259b280b19c7fa4ea558f6723858530646a9f3bca86707f58a7a1; SHA512 hash: 405d51398f2de49ffacc94a1096b4151e5dfdd2481e9bf7444d9d3a626247fdb68be2619a9e9cc1e20157bf80764843c27a8bf2d636353961fb3810596d92eee; Storage location: Root; Evidence ID: 100113; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules"
100114,250704 - You have reached us outside of business hours - HB_2sHe0TJm17bsMBrHGWQ@geopod-ismtpd-17.pdf,2025-07-04,You have reached us outside of business hours,HB_2sHe0TJm17bsMBrHGWQ@geopod-ismtpd-17,geopod-ismtpd-17,HB_2sHe0TJm17bsMBrHGWQ@geopod-ismtpd-17,0,59fa0b08353bc150049f06cf6e99f04f842c62c12e4d4c850b6309b1526afe5b,4ff4c3c628a1608cab5b73030b7e8b41f03e9b66f59799f80bc12a10e10c9ddff2539004d2af5d5c394d1f516e5c1ed966353830f6024d260c215dbf0854fee9,Document,,Root,200114,5114,2025-11-12T03:28:05,2025-11-12T03:28:05,Document filename: '250704 - You have reached us outside of business hours - HB_2sHe0TJm17bsMBrHGWQ@geopod-ismtpd-17.pdf'; Document date: 2025-07-04; Subject: You have reached us outside of business hours; Categorized as: Document; Email Message ID: HB_2sHe0TJm17bsMBrHGWQ@geopod-ismtpd-17; Email address: HB_2sHe0TJm17bsMBrHGWQ@geopod-ismtpd-17; Email domain: geopod-ismtpd-17; SHA256 hash: 59fa0b08353bc150049f06cf6e99f04f842c62c12e4d4c850b6309b1526afe5b; SHA512 hash: 4ff4c3c628a1608cab5b73030b7e8b41f03e9b66f59799f80bc12a10e10c9ddff2539004d2af5d5c394d1f516e5c1ed966353830f6024d260c215dbf0854fee9; Storage location: Root; Evidence ID: 100114; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules
100115,250704-Public Liability.pdf,2025-07-04,250704-Public Liability,,,,0,d46a9869113b63f8d0659f8d929f63aaf2a2cbdca3bfa80e62580663e77482b3,94eb172d33c3233f7263e3c5aa5879ab9706f20c435c3145f4745461eee1c04fe81e4e4376449bfef163845eb872ebb8a6341bcd624d4479600486e8ffa2a474,Document,,Root,200115,5115,2025-11-12T03:28:05,2025-11-12T03:28:05,Document filename: '250704-Public Liability.pdf'; Document date: 2025-07-04; Subject: 250704-Public Liability; Categorized as: Document; SHA256 hash: d46a9869113b63f8d0659f8d929f63aaf2a2cbdca3bfa80e62580663e77482b3; SHA512 hash: 94eb172d33c3233f7263e3c5aa5879ab9706f20c435c3145f4745461eee1c04fe81e4e4376449bfef163845eb872ebb8a6341bcd624d4479600486e8ffa2a474; Storage location: Root; Evidence ID: 100115; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules
100116,"250707 - Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123 - SY0PR01MB8938D6189AFC2FE2A3722E9AD04FA@SY0PR01MB8938.ausprd01.prod.outlook.com.pdf",2025-07-07,"Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123",SY0PR01MB8938D6189AFC2FE2A3722E9AD04FA@SY0PR01MB8938.ausprd01.prod.outlook.com,SY0PR01MB8938.ausprd01.prod.outlook.com,SY0PR01MB8938D6189AFC2FE2A3722E9AD04FA@SY0PR01MB8938.ausprd01.prod.outlook.com,0,b9719c89f0bf4484c45d9382d28ef892264777b9ab10584e44ae889afc595da5,696ca0eb0b1a587713c9a7e60576d668f5b9cfb26b6fcdeec6ddcf41a2c979e06c25703ae37911f41e43549f040021ad927a2f8ff412d5ee7417a565de67bc82,Document,,Root,200116,5116,2025-11-12T03:28:05,2025-11-12T03:28:05,"Document filename: '250707 - Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123 - SY0PR01MB8938D6189AFC2FE2A3722E9AD04FA@SY0PR01MB8938.ausprd01.prod.outlook.com.pdf'; Document date: 2025-07-07; Subject: Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123; Categorized as: Document; Email Message ID: SY0PR01MB8938D6189AFC2FE2A3722E9AD04FA@SY0PR01MB8938.ausprd01.prod.outlook.com; Email address: SY0PR01MB8938D6189AFC2FE2A3722E9AD04FA@SY0PR01MB8938.ausprd01.prod.outlook.com; Email domain: SY0PR01MB8938.ausprd01.prod.outlook.com; SHA256 hash: b9719c89f0bf4484c45d9382d28ef892264777b9ab10584e44ae889afc595da5; SHA512 hash: 696ca0eb0b1a587713c9a7e60576d668f5b9cfb26b6fcdeec6ddcf41a2c979e06c25703ae37911f41e43549f040021ad927a2f8ff412d5ee7417a565de67bc82; Storage location: Root; Evidence ID: 100116; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules"
100117,"250709 - Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123 - SY8PR01MB89487B70BA6658C1132F2DC8D049A@SY8PR01MB8948.ausprd01.prod.outlook.com.pdf",2025-07-09,"Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123",SY8PR01MB89487B70BA6658C1132F2DC8D049A@SY8PR01MB8948.ausprd01.prod.outlook.com,SY8PR01MB8948.ausprd01.prod.outlook.com,SY8PR01MB89487B70BA6658C1132F2DC8D049A@SY8PR01MB8948.ausprd01.prod.outlook.com,0,734d8c8a5a934f7ae13ca64ad959d707bf0cb3fb233693c3f768d900d7f1649e,ce6e68e3c0e6a6e7c819c2c567fb7c3415445efa028be225a199822f6bb041e2a7f5cbbdbdbbf0456d2c983b3ec77404ee45d4b7e4068a13d2c3a86e13f5632b,Document,,Root,200117,5117,2025-11-12T03:28:05,2025-11-12T03:28:05,"Document filename: '250709 - Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123 - SY8PR01MB89487B70BA6658C1132F2DC8D049A@SY8PR01MB8948.ausprd01.prod.outlook.com.pdf'; Document date: 2025-07-09; Subject: Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123; Categorized as: Document; Email Message ID: SY8PR01MB89487B70BA6658C1132F2DC8D049A@SY8PR01MB8948.ausprd01.prod.outlook.com; Email address: SY8PR01MB89487B70BA6658C1132F2DC8D049A@SY8PR01MB8948.ausprd01.prod.outlook.com; Email domain: SY8PR01MB8948.ausprd01.prod.outlook.com; SHA256 hash: 734d8c8a5a934f7ae13ca64ad959d707bf0cb3fb233693c3f768d900d7f1649e; SHA512 hash: ce6e68e3c0e6a6e7c819c2c567fb7c3415445efa028be225a199822f6bb041e2a7f5cbbdbdbbf0456d2c983b3ec77404ee45d4b7e4068a13d2c3a86e13f5632b; Storage location: Root; Evidence ID: 100117; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules"
100118,"250711 - Notice to vacate - 1803_243 Franklin Street, Melbourne VIC 3000 - LC0sl9DITRqJVpDrvRiu2Q@geopod-ismtpd-8.pdf",2025-07-11,"Notice to vacate - 1803_243 Franklin Street, Melbourne VIC 3000",LC0sl9DITRqJVpDrvRiu2Q@geopod-ismtpd-8,geopod-ismtpd-8,LC0sl9DITRqJVpDrvRiu2Q@geopod-ismtpd-8,0,c5c354c1af289151d2afaa819219bc4137b4949e10218e3eddbfc17f76231a02,e9309dfad6f57845f2af955d33e57461abf00e8e6ee53588abd39d3d10ac016bf4ce26854459234b7d1bb2d0171bd7df1cdf8b7ee4559b82e2d077893319ad5f,Notice,,Root,200118,5118,2025-11-12T03:28:05,2025-11-12T03:28:05,"Document filename: '250711 - Notice to vacate - 1803_243 Franklin Street, Melbourne VIC 3000 - LC0sl9DITRqJVpDrvRiu2Q@geopod-ismtpd-8.pdf'; Document date: 2025-07-11; Subject: Notice to vacate - 1803_243 Franklin Street, Melbourne VIC 3000; Categorized as: Notice; Email Message ID: LC0sl9DITRqJVpDrvRiu2Q@geopod-ismtpd-8; Email address: LC0sl9DITRqJVpDrvRiu2Q@geopod-ismtpd-8; Email domain: geopod-ismtpd-8; SHA256 hash: c5c354c1af289151d2afaa819219bc4137b4949e10218e3eddbfc17f76231a02; SHA512 hash: e9309dfad6f57845f2af955d33e57461abf00e8e6ee53588abd39d3d10ac016bf4ce26854459234b7d1bb2d0171bd7df1cdf8b7ee4559b82e2d077893319ad5f; Storage location: Root; Evidence ID: 100118; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules"
100119,"250711 - Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123 - CAAV=8vseTMoCJbtNE2V0o+Ke=zLWdevsrJriCiD=ZeCeozMsnA@mail.gmail.com.pdf",2025-07-11,"Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123",CAAV=8vseTMoCJbtNE2V0o+Ke=zLWdevsrJriCiD=ZeCeozMsnA@mail.gmail.com,mail.gmail.com,CAAV=8vseTMoCJbtNE2V0o+Ke=zLWdevsrJriCiD=ZeCeozMsnA@mail.gmail.com,0,479bb6af9b091696c08439a8845865fe0d1f609b2d012fae756cd1d98339ce16,a79432acb0d8b4b3d33e1ee3a63a0e42aa4e5f00672575b312cf2df9008716c03ac9d9987699d0217b2bf64b98c2e5bf0e4578facaf7e1b92ea7d577bb139471,Document,,Root,200119,5119,2025-11-12T03:28:05,2025-11-12T03:28:05,"Document filename: '250711 - Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123 - CAAV=8vseTMoCJbtNE2V0o+Ke=zLWdevsrJriCiD=ZeCeozMsnA@mail.gmail.com.pdf'; Document date: 2025-07-11; Subject: Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123; Categorized as: Document; Email Message ID: CAAV=8vseTMoCJbtNE2V0o+Ke=zLWdevsrJriCiD=ZeCeozMsnA@mail.gmail.com; Email address: CAAV=8vseTMoCJbtNE2V0o+Ke=zLWdevsrJriCiD=ZeCeozMsnA@mail.gmail.com; Email domain: mail.gmail.com; SHA256 hash: 479bb6af9b091696c08439a8845865fe0d1f609b2d012fae756cd1d98339ce16; SHA512 hash: a79432acb0d8b4b3d33e1ee3a63a0e42aa4e5f00672575b312cf2df9008716c03ac9d9987699d0217b2bf64b98c2e5bf0e4578facaf7e1b92ea7d577bb139471; Storage location: Root; Evidence ID: 100119; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules"
100120,"250711 - Vacating instructions - 1803_243 Franklin Street, Melbourne VIC 3000 - YUZNhpYcT8uJiUuwW877SQ@geopod-ismtpd-4.pdf",2025-07-11,"Vacating instructions - 1803_243 Franklin Street, Melbourne VIC 3000",YUZNhpYcT8uJiUuwW877SQ@geopod-ismtpd-4,geopod-ismtpd-4,YUZNhpYcT8uJiUuwW877SQ@geopod-ismtpd-4,0,2ed65bdabe7073d5dee27438372a03689d63e8dbec9f5946aff41451143c1f73,7f05e37e11672b35986fa9f50df8f268d96d36c8bef4b3a6c21040d69c09a5a464c1e63f20d3c89a24f4d931da156974961b7ba3e8086a9dfcc4e696edd76f11,Document,,Root,200120,5120,2025-11-12T03:28:05,2025-11-12T03:28:05,"Document filename: '250711 - Vacating instructions - 1803_243 Franklin Street, Melbourne VIC 3000 - YUZNhpYcT8uJiUuwW877SQ@geopod-ismtpd-4.pdf'; Document date: 2025-07-11; Subject: Vacating instructions - 1803_243 Franklin Street, Melbourne VIC 3000; Categorized as: Document; Email Message ID: YUZNhpYcT8uJiUuwW877SQ@geopod-ismtpd-4; Email address: YUZNhpYcT8uJiUuwW877SQ@geopod-ismtpd-4; Email domain: geopod-ismtpd-4; SHA256 hash: 2ed65bdabe7073d5dee27438372a03689d63e8dbec9f5946aff41451143c1f73; SHA512 hash: 7f05e37e11672b35986fa9f50df8f268d96d36c8bef4b3a6c21040d69c09a5a464c1e63f20d3c89a24f4d931da156974961b7ba3e8086a9dfcc4e696edd76f11; Storage location: Root; Evidence ID: 100120; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules"
100121,250711-Message Thread Franklin Stpdf.pdf,2025-07-11,250711-Message Thread Franklin Stpdf,,,,0,e24e4cec1d4fd7dcac0b8f82ed00ece97402999154cbf3b653c5794e498e6855,e0e6bdf69acfd16e6be5a6a4bce47ec9b3242c0a040078c5c2a14fcaa28e4a492454d88a859d789cb98fb3859f7302e671ef401cbdcf0cc6cdaeec818ea13105,Document,,Root,200121,5121,2025-11-12T03:28:05,2025-11-12T03:28:05,Document filename: '250711-Message Thread Franklin Stpdf.pdf'; Document date: 2025-07-11; Subject: 250711-Message Thread Franklin Stpdf; Categorized as: Document; SHA256 hash: e24e4cec1d4fd7dcac0b8f82ed00ece97402999154cbf3b653c5794e498e6855; SHA512 hash: e0e6bdf69acfd16e6be5a6a4bce47ec9b3242c0a040078c5c2a14fcaa28e4a492454d88a859d789cb98fb3859f7302e671ef401cbdcf0cc6cdaeec818ea13105; Storage location: Root; Evidence ID: 100121; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules
100122,250711-Move out guide & tips to get your bond back.pdf,2025-07-11,250711-Move out guide & tips to get your bond back,,,,0,210e4b6b135ef981bc53b1e7eaf00243521ba3e81d8dabd6b21d54e8bce5922c,c31a6fb3a7f593ff516fcfa99c1d3f738d6d76b8fc8e856b24dd9828d96c783549dbdb1c4777e9381f65e089e3eba57a5e31d2449c9b4323df6b4517dea30c21,Document,,Root,200122,5122,2025-11-12T03:28:05,2025-11-12T03:28:05,Document filename: '250711-Move out guide & tips to get your bond back.pdf'; Document date: 2025-07-11; Subject: 250711-Move out guide & tips to get your bond back; Categorized as: Document; SHA256 hash: 210e4b6b135ef981bc53b1e7eaf00243521ba3e81d8dabd6b21d54e8bce5922c; SHA512 hash: c31a6fb3a7f593ff516fcfa99c1d3f738d6d76b8fc8e856b24dd9828d96c783549dbdb1c4777e9381f65e089e3eba57a5e31d2449c9b4323df6b4517dea30c21; Storage location: Root; Evidence ID: 100122; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules
100123,250711-NOTICE TO VACATE U1803 243 FRANKLIN ST.pdf,2025-07-11,250711-NOTICE TO VACATE U1803 243 FRANKLIN ST,,,,0,509930603e1f493c1d784c5a00020e23791f8bce03eb0e97f0ce34ac37cec6d9,65245afcf623fd7b52fae544001293e3342a15f6ef755c0e9338db7210546e07e063e1ea37836a5c13eda21ebc90000b79e2a92208e9f83404f0c1eea8893e7f,Notice,,Root,200123,5123,2025-11-12T03:28:05,2025-11-12T03:28:05,Document filename: '250711-NOTICE TO VACATE U1803 243 FRANKLIN ST.pdf'; Document date: 2025-07-11; Subject: 250711-NOTICE TO VACATE U1803 243 FRANKLIN ST; Categorized as: Notice; SHA256 hash: 509930603e1f493c1d784c5a00020e23791f8bce03eb0e97f0ce34ac37cec6d9; SHA512 hash: 65245afcf623fd7b52fae544001293e3342a15f6ef755c0e9338db7210546e07e063e1ea37836a5c13eda21ebc90000b79e2a92208e9f83404f0c1eea8893e7f; Storage location: Root; Evidence ID: 100123; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules
100124,250711-Vacate Cleaning Guide.pdf,2025-07-11,250711-Vacate Cleaning Guide,,,,0,9dd930ec74a3f6575999d1f1982555f98b265cf1feb175c111ff56bd07021b37,18b63f1e53ea1b0b3065f259a37b18523e4e5856c9e3ce437e8ccff02975484e03abd65192eb3ab72390e108b85c145883cfc6a7de2f02aec3e4a344c966909a,Document,,Root,200124,5124,2025-11-12T03:28:05,2025-11-12T03:28:05,Document filename: '250711-Vacate Cleaning Guide.pdf'; Document date: 2025-07-11; Subject: 250711-Vacate Cleaning Guide; Categorized as: Document; SHA256 hash: 9dd930ec74a3f6575999d1f1982555f98b265cf1feb175c111ff56bd07021b37; SHA512 hash: 18b63f1e53ea1b0b3065f259a37b18523e4e5856c9e3ce437e8ccff02975484e03abd65192eb3ab72390e108b85c145883cfc6a7de2f02aec3e4a344c966909a; Storage location: Root; Evidence ID: 100124; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules
100125,250711-sylvia-to-podjana-move-out-guide.pdf,2025-07-11,250711-sylvia-to-podjana-move-out-guide,,,,0,2d03389725a297e600f5f8a431373f2a342b6d5af51d6e8c98919b12d7ed90ef,e204515cab28d930c1c33545a7012d9d55f86a26ab896e6f0fc3c0af512f66363e31f4070ef1a3ee638511ca682464b705f7367558d1749d07bb2de3e38a11e7,Document,,Root,200125,5125,2025-11-12T03:28:05,2025-11-12T03:28:05,Document filename: '250711-sylvia-to-podjana-move-out-guide.pdf'; Document date: 2025-07-11; Subject: 250711-sylvia-to-podjana-move-out-guide; Categorized as: Document; SHA256 hash: 2d03389725a297e600f5f8a431373f2a342b6d5af51d6e8c98919b12d7ed90ef; SHA512 hash: e204515cab28d930c1c33545a7012d9d55f86a26ab896e6f0fc3c0af512f66363e31f4070ef1a3ee638511ca682464b705f7367558d1749d07bb2de3e38a11e7; Storage location: Root; Evidence ID: 100125; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules
100126,250711-sylvia-to-podjana-notice-to-vacate.pdf,2025-07-11,250711-sylvia-to-podjana-notice-to-vacate,,,,0,96ff11b886717c95359849d76d956397711f56779b0b3e3ac3e113ca3783f38b,ab6ecac6d40c97a015b5ddcf5d23fd2f11326365896033b7afe6b89a4d7a3ab45d544efd2c0f650413c88bf7e529dea5f0f2309645ccc90977cc6e053610e98d,Notice,,Root,200126,5126,2025-11-12T03:28:05,2025-11-12T03:28:05,Document filename: '250711-sylvia-to-podjana-notice-to-vacate.pdf'; Document date: 2025-07-11; Subject: 250711-sylvia-to-podjana-notice-to-vacate; Categorized as: Notice; SHA256 hash: 96ff11b886717c95359849d76d956397711f56779b0b3e3ac3e113ca3783f38b; SHA512 hash: ab6ecac6d40c97a015b5ddcf5d23fd2f11326365896033b7afe6b89a4d7a3ab45d544efd2c0f650413c88bf7e529dea5f0f2309645ccc90977cc6e053610e98d; Storage location: Root; Evidence ID: 100126; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules
100127,250711-sylvia-to-podjana-vacate-cleaning-guide.pdf,2025-07-11,250711-sylvia-to-podjana-vacate-cleaning-guide,,,,0,98f3b81cf66abe6eb16d03fdf53db9385c088135d0d6dad23fabd3814aed803d,71b543b4f5996f3fbd3975fde666b6d3fa150221a4a9eb7122c19e3bb626e44355bdc084a7d2c70ba3ed9426948c734801333f3831b8e0f2646434b94d98aedf,Document,,Root,200127,5127,2025-11-12T03:28:05,2025-11-12T03:28:05,Document filename: '250711-sylvia-to-podjana-vacate-cleaning-guide.pdf'; Document date: 2025-07-11; Subject: 250711-sylvia-to-podjana-vacate-cleaning-guide; Categorized as: Document; SHA256 hash: 98f3b81cf66abe6eb16d03fdf53db9385c088135d0d6dad23fabd3814aed803d; SHA512 hash: 71b543b4f5996f3fbd3975fde666b6d3fa150221a4a9eb7122c19e3bb626e44355bdc084a7d2c70ba3ed9426948c734801333f3831b8e0f2646434b94d98aedf; Storage location: Root; Evidence ID: 100127; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules
100128,250711-sylvia-to-podjana-vacating.pdf,2025-07-11,250711-sylvia-to-podjana-vacating,,,,0,1489f928bf6d2d89a06255c0b4d94703dfe12525e272acf3dd6c142b29469d0b,27ce8023603bfbd5dd3978c69f18e8a9478896d0afea26ef227c1f0c387324cb1853b77cf25a33dd7865bb66cd82985858c1bf3be3565cae21351eb0ca1d7bee,Document,,Root,200128,5128,2025-11-12T03:28:05,2025-11-12T03:28:05,Document filename: '250711-sylvia-to-podjana-vacating.pdf'; Document date: 2025-07-11; Subject: 250711-sylvia-to-podjana-vacating; Categorized as: Document; SHA256 hash: 1489f928bf6d2d89a06255c0b4d94703dfe12525e272acf3dd6c142b29469d0b; SHA512 hash: 27ce8023603bfbd5dd3978c69f18e8a9478896d0afea26ef227c1f0c387324cb1853b77cf25a33dd7865bb66cd82985858c1bf3be3565cae21351eb0ca1d7bee; Storage location: Root; Evidence ID: 100128; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules
